street,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,roof_style,roof_matl,exterior_1st,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,total_bsmt_sf,heating,heating_qc,central_air,gr_liv_area,full_bath,kitchen_qual,fireplace_qu,garage_type,garage_finish,sale_type,saleprice,house_age,age_at_remod,total_baths,garage_overall
Pave,Lvl,Corner,OldTown,Norm,1Fam,2Story,5,Hip,CompShg,CemntBd,None,0.0,3.0,PConc,2.0,716.0,GasA,4.0,Y,2014,2,2.0,0.0,Detchd,1.0,WD ,169000,106,1,2.0,6.0
Pave,Lvl,Inside,Edwards,Feedr,1Fam,1Story,4,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,484.0,GasA,2.0,N,1242,1,2.0,0.0,Attchd,1.0,WD ,109900,61,57,1.0,3.0
Pave,Lvl,Inside,Mitchel,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,BrkFace,94.0,2.0,PConc,4.0,996.0,GasA,4.0,Y,2000,2,2.0,3.0,Attchd,3.0,WD ,188000,13,12,3.0,9.0
Pave,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,780.0,GasA,4.0,Y,1412,1,2.0,4.0,Detchd,1.0,WD ,132500,70,59,1.0,3.0
Pave,Low,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,3.0,990.0,GasA,4.0,Y,990,1,2.0,0.0,Attchd,2.0,WD ,143000,15,15,2.0,3.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,2.0,1342.0,GasA,4.0,Y,1342,1,2.0,0.0,Detchd,1.0,WD ,125000,56,56,2.0,3.0
Pave,HLS,Corner,NridgHt,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,BrkFace,568.0,4.0,PConc,5.0,1868.0,GasA,4.0,Y,1868,2,4.0,4.0,Attchd,3.0,WD ,415000,1,1,3.0,9.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,4,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,2.0,622.0,GasA,3.0,Y,1363,1,2.0,0.0,Detchd,1.0,WD ,125500,100,60,1.0,6.0
Pave,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,Hip,CompShg,Wd Sdng,BrkCmn,183.0,2.0,CBlock,3.0,1240.0,GasA,3.0,Y,1632,2,2.0,4.0,Attchd,2.0,WD ,139000,51,21,3.0,3.0
Pave,Lvl,Corner,NridgHt,Norm,1Fam,2Story,10,Gable,CompShg,CemntBd,Stone,420.0,4.0,PConc,5.0,1722.0,GasA,4.0,Y,2296,2,4.0,4.0,BuiltIn,2.0,ConLI,451950,1,1,4.0,9.0
Pave,Lvl,Inside,Edwards,Norm,Duplex,1Story,5,Hip,CompShg,VinylSd,BrkFace,74.0,2.0,CBlock,3.0,1678.0,GasA,2.0,Y,1678,2,2.0,0.0,NoGarage,0.0,WD ,119900,50,50,2.0,0.0
Pave,Lvl,Inside,Timber,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,BrkFace,136.0,3.0,PConc,5.0,1267.0,GasA,4.0,Y,1296,2,3.0,0.0,Attchd,3.0,WD ,220000,8,7,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,MetalSd,BrkFace,302.0,2.0,CBlock,3.0,1587.0,GasA,2.0,Y,1587,2,2.0,4.0,Attchd,1.0,WD ,167300,36,36,2.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,720.0,GasA,4.0,Y,1298,1,2.0,4.0,Detchd,1.0,WD ,122000,68,59,1.0,3.0
Pave,Lvl,Inside,Sawyer,RRAe,Duplex,1Story,5,Gable,CompShg,HdBoard,BrkFace,336.0,2.0,CBlock,3.0,1728.0,GasA,2.0,Y,1728,2,2.0,0.0,Detchd,1.0,ConLI,125000,43,43,3.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Hip,CompShg,BrkFace,None,0.0,2.0,CBlock,3.0,928.0,GasA,3.0,Y,928,1,2.0,0.0,Attchd,3.0,WD ,112500,51,51,1.0,3.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,879.0,GasA,4.0,Y,1795,2,3.0,0.0,Attchd,2.0,WD ,191000,2,1,3.0,6.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,Hip,CompShg,MetalSd,BrkFace,135.0,2.0,CBlock,3.0,1080.0,GasA,3.0,Y,1080,1,2.0,0.0,Attchd,1.0,WD ,136000,50,50,1.0,3.0
Pave,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,866.0,GasA,4.0,Y,1779,2,3.0,0.0,Attchd,2.0,WD ,197900,11,11,3.0,6.0
Pave,Lvl,Corner,OldTown,Feedr,1Fam,1.5Fin,6,Hip,CompShg,VinylSd,None,0.0,2.0,CBlock,3.0,485.0,GasA,3.0,Y,1635,1,3.0,0.0,Attchd,1.0,WD ,117000,96,3,1.0,2.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,Stone,84.0,3.0,PConc,4.0,1199.0,GasA,4.0,Y,1220,2,3.0,0.0,Attchd,2.0,New,194000,0,0,3.0,6.0
Pave,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,9,Gable,CompShg,VinylSd,BrkFace,179.0,3.0,PConc,5.0,1310.0,GasA,4.0,Y,1310,1,3.0,3.0,Attchd,2.0,WD ,285000,7,7,3.0,6.0
Pave,Lvl,Inside,Edwards,Norm,2fmCon,1.5Fin,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,644.0,GasA,3.0,Y,1355,2,2.0,0.0,NoGarage,0.0,WD ,127500,68,9,3.0,0.0
Pave,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,None,0.0,3.0,PConc,4.0,1095.0,GasA,4.0,Y,2295,2,3.0,3.0,Attchd,2.0,WD ,268000,14,6,4.0,6.0
Pave,Lvl,Inside,OldTown,Artery,1Fam,2Story,4,Gable,CompShg,MetalSd,None,0.0,2.0,PConc,3.0,1075.0,GasA,4.0,Y,1798,2,2.0,0.0,Detchd,1.0,WD ,137000,107,57,3.0,6.0
Pave,Lvl,CulDSac,NWAmes,Norm,1Fam,1Story,7,Gable,CompShg,Plywood,None,0.0,2.0,CBlock,3.0,1620.0,GasA,4.0,Y,1620,2,3.0,4.0,Attchd,1.0,WD ,215000,41,41,2.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,1216.0,GasA,2.0,Y,1216,1,2.0,0.0,Attchd,2.0,WD ,129500,52,52,2.0,3.0
Pave,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,4.0,896.0,GasA,3.0,Y,1344,1,2.0,0.0,Detchd,1.0,WD ,115000,70,56,1.0,2.0
Pave,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,3.0,747.0,GasA,2.0,Y,1159,1,2.0,0.0,Detchd,1.0,WD ,114000,83,58,1.0,2.0
Pave,Lvl,Inside,SawyerW,Norm,1Fam,1Story,4,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,3.0,1056.0,GasA,2.0,Y,1056,1,2.0,0.0,Detchd,1.0,WD ,107000,40,40,2.0,3.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,832.0,GasA,2.0,Y,1216,1,2.0,0.0,Detchd,1.0,COD,118500,61,58,1.0,3.0
Pave,Lvl,Corner,BrkSide,Norm,1Fam,1.5Fin,6,Gable,CompShg,WdShing,None,0.0,2.0,BrkTil,3.0,862.0,GasA,2.0,Y,1158,1,2.0,4.0,BuiltIn,2.0,WD ,120000,79,58,1.0,3.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,BrkFace,148.0,3.0,PConc,4.0,1538.0,GasA,4.0,Y,1538,2,3.0,0.0,Attchd,2.0,WD ,260000,2,2,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,BrkFace,150.0,2.0,CBlock,3.0,1143.0,GasA,2.0,Y,1143,1,2.0,0.0,Attchd,2.0,WD ,136000,51,51,2.0,3.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,858.0,GasA,2.0,Y,872,1,2.0,0.0,Detchd,1.0,WD ,123000,36,36,1.0,12.0
Pave,Lvl,Inside,IDOTRR,Artery,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,319.0,GasA,2.0,Y,1406,1,1.0,0.0,NoGarage,0.0,WD ,89500,88,58,1.0,0.0
Pave,Lvl,Corner,Gilbert,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1324.0,GasA,4.0,Y,1324,2,3.0,0.0,Attchd,3.0,WD ,199500,5,5,2.0,6.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,BrkCmn,41.0,2.0,PConc,3.0,876.0,GasA,2.0,Y,904,1,2.0,0.0,Attchd,1.0,WD ,109900,42,42,1.0,3.0
Pave,Lvl,Inside,Crawfor,Norm,1Fam,2Story,7,Gambrel,CompShg,MetalSd,None,0.0,3.0,BrkTil,4.0,1276.0,GasA,4.0,Y,2080,1,3.0,4.0,Detchd,1.0,WD ,234000,83,5,2.0,3.0
Pave,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,Gable,CompShg,VinylSd,BrkFace,169.0,3.0,PConc,4.0,848.0,GasA,4.0,Y,848,1,3.0,4.0,Attchd,2.0,WD ,155900,2,2,2.0,6.0
Pave,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,4,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,1104.0,GasA,4.0,Y,1788,1,2.0,3.0,Attchd,1.0,WD ,161500,52,20,2.0,3.0
Pave,Lvl,CulDSac,Timber,Norm,1Fam,SLvl,6,Gable,CompShg,HdBoard,BrkFace,541.0,2.0,CBlock,3.0,819.0,GasA,3.0,Y,1344,1,3.0,4.0,Basment,2.0,COD,137500,51,51,2.0,6.0
Pave,Lvl,Inside,OldTown,Norm,2fmCon,2Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,3.0,840.0,Grav,1.0,N,2256,2,1.0,0.0,NoGarage,0.0,WD ,76500,100,60,2.0,0.0
Pave,Lvl,Corner,ClearCr,Norm,1Fam,2Story,6,Gable,CompShg,Plywood,BrkFace,268.0,3.0,PConc,4.0,1151.0,GasA,2.0,Y,2060,2,2.0,3.0,Attchd,1.0,WD ,211000,19,18,4.0,6.0
Pave,Lvl,Inside,NAmes,Norm,TwnhsE,1Story,6,Gable,CompShg,MetalSd,None,0.0,3.0,PConc,4.0,1405.0,GasA,4.0,Y,1337,2,3.0,0.0,Attchd,3.0,COD,181000,10,9,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,Gable,CompShg,HdBoard,BrkFace,183.0,2.0,CBlock,3.0,1127.0,GasA,2.0,Y,1165,1,2.0,0.0,Attchd,2.0,WD ,174900,42,42,3.0,8.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,5,Gable,CompShg,VinylSd,BrkFace,97.0,2.0,CBlock,3.0,1164.0,GasA,4.0,Y,1320,1,2.0,2.0,Attchd,2.0,WD ,164500,40,40,2.0,6.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,168.0,3.0,PConc,4.0,1517.0,GasA,4.0,Y,1535,2,3.0,0.0,Attchd,2.0,WD ,214000,6,6,2.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,BrkFace,280.0,2.0,CBlock,4.0,738.0,GasA,2.0,Y,2044,2,2.0,3.0,Attchd,1.0,WD ,185000,28,20,3.0,6.0
Pave,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,4,Gable,CompShg,MetalSd,None,0.0,2.0,PConc,3.0,704.0,GasA,4.0,Y,1136,1,2.0,0.0,Detchd,1.0,WD ,123000,79,58,2.0,3.0
Pave,Bnk,CulDSac,Mitchel,Norm,1Fam,SFoyer,6,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,4.0,1001.0,GasA,2.0,Y,1299,2,3.0,1.0,BuiltIn,2.0,WD ,183500,28,28,3.0,6.0
Pave,Lvl,Inside,Somerst,Norm,Twnhs,2Story,8,Gable,CompShg,MetalSd,BrkFace,456.0,3.0,PConc,4.0,776.0,GasA,4.0,Y,1441,2,3.0,0.0,Detchd,1.0,WD ,174000,8,7,3.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,1073.0,GasA,2.0,Y,1630,2,2.0,3.0,Detchd,1.0,COD,130000,54,54,2.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,728.0,GasA,4.0,Y,1641,1,4.0,4.0,Detchd,1.0,WD ,178000,81,16,3.0,4.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,928.0,GasA,3.0,Y,1629,2,2.0,3.0,Attchd,3.0,WD ,189900,13,12,3.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,Gable,CompShg,VinylSd,BrkFace,170.0,3.0,PConc,4.0,848.0,GasA,4.0,Y,848,1,3.0,0.0,Attchd,3.0,WD ,144000,6,5,2.0,6.0
Pave,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,None,0.0,3.0,BrkTil,3.0,816.0,GasA,4.0,Y,816,1,2.0,0.0,Detchd,1.0,WD ,120500,78,1,1.0,3.0
Pave,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,1097.0,GasA,4.0,Y,1097,1,2.0,0.0,Attchd,1.0,WD ,145000,15,14,2.0,6.0
Pave,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,Gable,CompShg,CemntBd,None,0.0,3.0,PConc,4.0,1494.0,GasA,4.0,Y,1652,2,4.0,0.0,Attchd,2.0,WD ,251000,7,7,3.0,6.0
Pave,Lvl,Inside,Sawyer,Norm,Duplex,1Story,4,Hip,CompShg,HdBoard,None,0.0,2.0,CBlock,3.0,1768.0,GasA,2.0,N,1768,2,2.0,0.0,NoGarage,0.0,WD ,136500,42,42,2.0,0.0
Pave,Lvl,Inside,Edwards,Norm,Duplex,1Story,4,Gable,CompShg,WdShing,BrkCmn,58.0,2.0,Slab,0.0,0.0,GasA,2.0,N,1152,2,2.0,0.0,NoGarage,0.0,WD ,82500,53,53,2.0,0.0
Grvl,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,2,Gable,CompShg,Wd Sdng,None,0.0,1.0,CBlock,0.0,0.0,GasA,2.0,N,810,1,2.0,0.0,Detchd,1.0,ConLD,57625,99,59,1.0,3.0
Pave,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,Stone,176.0,3.0,PConc,4.0,1350.0,GasA,4.0,Y,1358,2,3.0,4.0,Attchd,2.0,WD ,212500,2,1,3.0,6.0
Pave,Lvl,FR2,Mitchel,Norm,Twnhs,1Story,6,Hip,CompShg,VinylSd,BrkFace,116.0,2.0,PConc,5.0,1216.0,GasA,4.0,Y,1216,2,2.0,0.0,Attchd,1.0,WD ,164000,8,8,3.0,6.0
Pave,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,BrkFace,327.0,2.0,CBlock,3.0,967.0,GasA,3.0,Y,1638,2,3.0,0.0,Detchd,1.0,WD ,139000,49,49,2.0,3.0
Pave,Lvl,Inside,Somerst,Norm,Twnhs,2Story,7,Gable,CompShg,MetalSd,BrkFace,212.0,3.0,PConc,4.0,600.0,GasA,4.0,Y,1252,2,3.0,0.0,Detchd,1.0,WD ,160000,9,8,4.0,6.0
Pave,Lvl,Inside,Mitchel,Norm,1Fam,SFoyer,5,Gable,CompShg,HdBoard,None,0.0,2.0,PConc,4.0,828.0,GasA,2.0,Y,883,1,2.0,2.0,Detchd,1.0,WD ,149000,17,16,2.0,6.0
Pave,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,3.0,864.0,GasA,2.0,Y,874,1,2.0,0.0,Attchd,2.0,WD ,130000,41,41,2.0,3.0
Pave,Bnk,Inside,OldTown,RRAn,1Fam,2Story,7,Gable,CompShg,Stucco,None,0.0,2.0,BrkTil,3.0,576.0,GasA,3.0,Y,1710,2,2.0,0.0,Detchd,1.0,WD ,140000,89,60,2.0,6.0
Pave,Lvl,Corner,Somerst,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,BrkFace,288.0,3.0,PConc,4.0,1836.0,GasA,4.0,Y,1836,2,3.0,4.0,Attchd,3.0,New,264500,1,0,2.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,1092.0,GasA,2.0,Y,1092,1,2.0,3.0,Attchd,3.0,WD ,141000,49,49,2.0,3.0
Pave,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1241.0,GasA,4.0,Y,1241,1,3.0,0.0,Attchd,3.0,New,199900,1,0,3.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Gable,CompShg,Plywood,BrkFace,360.0,2.0,CBlock,4.0,1350.0,GasA,2.0,Y,1334,2,2.0,3.0,Attchd,2.0,WD ,167900,32,32,3.0,6.0
Pave,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,BrkFace,85.0,2.0,CBlock,3.0,1144.0,GasA,4.0,Y,1429,1,3.0,4.0,Attchd,1.0,WD ,181900,47,20,2.0,6.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,Stone,36.0,3.0,PConc,4.0,1566.0,GasA,4.0,Y,1566,2,3.0,0.0,Attchd,2.0,WD ,262500,2,2,3.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,Hip,CompShg,HdBoard,BrkFace,283.0,2.0,PConc,4.0,908.0,GasA,4.0,Y,2288,1,3.0,3.0,Attchd,2.0,WD ,230000,32,17,3.0,6.0
Pave,Lvl,CulDSac,Somerst,Norm,TwnhsE,1Story,9,Gable,CompShg,MetalSd,BrkFace,60.0,3.0,PConc,5.0,1698.0,GasA,4.0,Y,1709,2,3.0,3.0,Attchd,3.0,CWD,328900,9,8,3.0,6.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,BrkFace,210.0,3.0,PConc,4.0,1721.0,GasA,4.0,Y,1721,2,3.0,0.0,Attchd,2.0,WD ,232698,2,2,3.0,6.0
Pave,Lvl,Corner,CollgCr,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,BrkFace,140.0,3.0,PConc,4.0,1254.0,GasA,4.0,Y,1254,2,3.0,0.0,Attchd,2.0,WD ,221800,1,1,3.0,9.0
Pave,Lvl,Corner,Sawyer,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,576.0,GasA,3.0,Y,1350,1,3.0,0.0,2Types,1.0,WD ,152400,67,35,3.0,9.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,171.0,3.0,PConc,4.0,1630.0,GasA,4.0,Y,1630,2,3.0,3.0,Attchd,1.0,WD ,213000,9,8,2.0,6.0
Pave,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,BrkFace,96.0,3.0,PConc,4.0,784.0,GasA,4.0,Y,1585,2,3.0,0.0,Attchd,2.0,WD ,184900,1,1,3.0,6.0
Pave,Lvl,Corner,Crawfor,Norm,2fmCon,1Story,5,Hip,CompShg,MetalSd,BrkFace,56.0,2.0,CBlock,3.0,1165.0,GasA,2.0,Y,1336,1,2.0,4.0,Attchd,1.0,WD ,157000,53,53,2.0,3.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,None,0.0,2.0,CBlock,3.0,864.0,GasA,3.0,Y,1211,1,2.0,3.0,Detchd,1.0,WD ,144000,44,4,1.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Gable,CompShg,MetalSd,BrkFace,253.0,2.0,CBlock,4.0,1259.0,GasA,4.0,Y,1353,2,2.0,3.0,Attchd,2.0,WD ,192350,28,8,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,Hip,CompShg,HdBoard,BrkFace,202.0,2.0,CBlock,3.0,1174.0,GasA,4.0,Y,1200,2,2.0,3.0,Attchd,2.0,CWD,163500,41,41,3.0,6.0
Pave,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,Hip,CompShg,HdBoard,BrkFace,99.0,2.0,PConc,4.0,1475.0,GasA,4.0,Y,2329,2,3.0,5.0,Attchd,1.0,WD ,262280,18,18,4.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,113.0,3.0,PConc,4.0,1536.0,GasA,4.0,Y,1536,2,3.0,0.0,Attchd,2.0,WD ,214000,6,5,3.0,6.0
Pave,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6,Gable,CompShg,Stone,None,0.0,2.0,PConc,3.0,1073.0,GasA,4.0,Y,1811,1,4.0,4.0,Attchd,3.0,WD ,230000,50,2,1.0,6.0
Pave,Lvl,Corner,NridgHt,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,BrkFace,350.0,3.0,PConc,5.0,1063.0,GasA,4.0,Y,2172,2,3.0,4.0,Attchd,2.0,New,280000,1,1,3.0,9.0
Pave,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,1073.0,GasA,3.0,Y,1073,1,2.0,0.0,Detchd,1.0,WD ,140000,50,27,2.0,6.0
Pave,Lvl,Inside,NAmes,PosN,1Fam,2Story,6,Gable,CompShg,MetalSd,BrkFace,351.0,2.0,CBlock,3.0,756.0,GasA,2.0,Y,1839,1,2.0,3.0,Attchd,1.0,WD ,155000,44,44,2.0,6.0
Pave,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Unf,3,Gable,CompShg,Wd Sdng,None,0.0,1.0,BrkTil,3.0,1020.0,GasA,1.0,N,1020,1,1.0,0.0,NoGarage,0.0,ConLD,64500,88,56,1.0,0.0
Pave,Lvl,CulDSac,SawyerW,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,BrkFace,85.0,3.0,PConc,4.0,946.0,GasA,4.0,Y,1802,2,3.0,4.0,2Types,2.0,WD ,218000,17,17,4.0,12.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,SLvl,5,Gable,CompShg,Plywood,BrkFace,51.0,2.0,CBlock,3.0,995.0,GasA,2.0,Y,1009,2,2.0,2.0,Detchd,1.0,WD ,160000,30,30,2.0,6.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1338.0,GasA,4.0,Y,1338,2,3.0,0.0,Attchd,2.0,New,208900,0,0,2.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,Plywood,None,0.0,2.0,Slab,0.0,0.0,GasA,2.0,Y,3820,3,4.0,4.0,Attchd,1.0,WD ,284700,49,12,4.0,6.0
Pave,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,689.0,GasA,4.0,Y,1392,2,3.0,0.0,Detchd,1.0,WD ,146000,1,1,2.0,6.0
Pave,Lvl,Inside,Veenker,Norm,TwnhsE,1Story,8,Gable,CompShg,BrkFace,None,0.0,3.0,PConc,4.0,1260.0,GasA,4.0,Y,1288,1,4.0,4.0,Attchd,3.0,WD ,245500,12,12,3.0,6.0
Pave,Bnk,Inside,BrkSide,Norm,1Fam,1.5Unf,6,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,3.0,992.0,GasA,4.0,Y,1013,1,2.0,0.0,Detchd,1.0,WD ,113000,82,58,1.0,2.0
Pave,Lvl,FR3,NridgHt,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,BrkFace,238.0,3.0,PConc,5.0,1782.0,GasA,4.0,Y,1782,2,3.0,4.0,Attchd,3.0,WD ,296000,5,4,3.0,9.0
Pave,HLS,Corner,StoneBr,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,Stone,200.0,3.0,PConc,5.0,1922.0,GasA,4.0,Y,1922,2,3.0,4.0,Attchd,3.0,WD ,377426,2,1,3.0,9.0
Pave,Lvl,FR2,NridgHt,Norm,1Fam,1Story,10,Hip,CompShg,CemntBd,Stone,230.0,4.0,PConc,5.0,1700.0,GasA,4.0,Y,1718,2,4.0,4.0,Attchd,3.0,WD ,337500,3,2,3.0,9.0
Pave,HLS,Inside,NridgHt,Norm,1Fam,1Story,10,Hip,CompShg,CemntBd,Stone,730.0,4.0,PConc,5.0,2492.0,GasA,4.0,Y,2492,2,4.0,5.0,Attchd,3.0,WD ,552000,5,4,4.0,9.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,4,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,2.0,624.0,GasA,4.0,Y,936,1,2.0,0.0,Attchd,1.0,WD ,97900,58,56,1.0,3.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1218.0,GasA,4.0,Y,1218,2,3.0,0.0,Attchd,3.0,New,208300,0,0,2.0,6.0
Pave,Lvl,Inside,Mitchel,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,910.0,GasA,4.0,Y,1820,2,3.0,3.0,Attchd,1.0,WD ,213000,12,11,3.0,9.0
Pave,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,880.0,GasA,4.0,Y,1724,2,3.0,0.0,Attchd,3.0,WD ,188000,10,9,3.0,6.0
Pave,Lvl,Corner,NAmes,Feedr,1Fam,1Story,6,Hip,CompShg,Wd Sdng,BrkFace,632.0,2.0,CBlock,3.0,1121.0,GasA,4.0,Y,1336,1,2.0,3.0,Attchd,2.0,WD ,162000,48,48,2.0,6.0
